OrderID,CustomerID,OrderDay,CityTier,State,Category,OrderValue,DiscountPct,PaymentMethod,Device,AddressQuality,OrderHour,Items,PriorOrders,PriorReturns,DeliveryStatus
ORD105386,CUST10284,248,TIER-1,Maharashtra,Electronics,"6,991",8%,COD,Mobile Web,Complete,11,2,0,0,Returned
ORD100300,CUST10643,182,TIER-2,Haryana,Home & Kitchen,"3,792",43,Prepaid,Android App,Complete,20,1,2,2,Delivered
ORD102952,CUST10548,319,tier3,Maharashtra,Electronics,"7,467",24,COD,Mobile Web,Complete,16,1,1,1,Returned
ORD100067,CUST11462,27,Tier 1,Kerala,Home & Kitchen,"Rs 3,042",29,COD,Mobile Web,Complete,15,1,0,0,Returned
ORD103142,CUST10296,20,tier3,  Karnataka ,Fashion,"Rs.1,266",24,Prepaid,Desktop,Partial,15,3,0,0,Delivered
ORD102506,CUST10401,183,Tier-1,Karnataka,Fashion,"Rs.2,852",36,COD,Mobile Web,Partial,14,2,3,0,Returned
ORD101437,CUST11711,25,T2,Kerala,Beauty,"INR 1,477",11,COD,Android App,Partial,5,2,1,0,Delivered
ORD100547,CUST11488,289,tier2,Haryana,Beauty,"1,125",23,Prepaid,Android App,Vague,10,3,1,0,Delivered
ORD101221,CUST11058,289,Tier-2,Rajasthan,Fashion,"Rs 1,996",30,Prepaid,Android App,Complete,17,1,5,2,Delivered
ORD106422,CUST12417,231,Tier 1,TELANGANA,Accessories,821,7,Prepaid,Android App,Complete,10,1,2,1,Delivered
ORD106871,CUST11671,343,tier1,WEST BENGAL,Health,"1,445",18,COD,iOS App,Complete,7,1,4,2,Delivered
ORD101810,CUST11194,106,TIER-2,Madhya Pradesh,Footwear,"2,996",20,COD,Android App,Complete,1,1,1,0,Delivered
ORD104085,CUST11250,313,TIER-1,Tamil Nadu,Fashion,"2,581",43,COD,Mobile Web,Complete,22,1,3,1,Returned
ORD101573,CUST12575,32,T2,Delhi,Fashion,"Rs 2,954",16,COD,Mobile Web,Partial,14,1,0,0,Delivered
ORD104791,CUST10811,241,T3,BIHAR,Footwear,"Rs.1,580",8%,Prepaid,Android App,Partial,14,2,2,1,Delivered
ORD104870,CUST11929,90,Tier 2,Jharkhand,Accessories,956,27%,COD,Desktop,Complete,16,3,0,0,Returned
ORD103101,CUST12432,167,Tier 2,Gujarat,Beauty,Rs 904,14%,COD,Android App,Complete,15,2,1,1,Delivered
ORD100478,CUST10411,274,Tier 3,Jharkhand,Fashion,"2,273",26,Prepaid,Android App,Complete,2,1,2,0,Delivered
ORD102784,CUST12159,73,T2,BIHAR,Footwear,"1,282",0,Prepaid,Android App,,19,2,0,0,Delivered
ORD105797,CUST11935,346,tier2,Karnataka,Home & Kitchen,INR 560,23,Prepaid,iOS App,Complete,6,1,1,0,Delivered
ORD100476,CUST11255,344,T1,Delhi,Home & Kitchen,"2,945",19,COD,Mobile Web,Complete,11,3,3,1,Delivered
ORD101755,CUST11175,71,TIER-2,MAHARASHTRA,Fashion,"1,545",13,COD,Android App,Complete,18,1,1,0,Delivered
ORD100318,CUST10713,290,TIER-1,DELHI,Home & Kitchen,"4,199",24,Prepaid,Android App,,17,1,2,0,Delivered
ORD100129,CUST11202,231,tier1,Uttar Pradesh,Home & Kitchen,"3,091",12,COD,Android App,Partial,7,2,2,0,Delivered
ORD106465,CUST11754,311,tier2,Delhi,Electronics,"INR 12,802",22%,Prepaid,Desktop,Complete,7,3,2,0,Delivered
ORD103812,CUST11896,159,tier1,West Bengal,Electronics,"4,089",35,COD,Android App,Complete,10,1,1,0,Delivered
ORD105914,CUST10908,112,tier1,Bihar,Fashion,Rs 583,21,COD,Android App,Complete,14,2,2,0,Returned
ORD104400,CUST11735,156,TIER-3,ODISHA,Home & Kitchen,"1,722",28%,COD,Mobile Web,Complete,9,2,2,1,Delivered
ORD100535,CUST11955,23,Tier-1,West Bengal,Home & Kitchen,"3,001",43,COD,Android App,Complete,13,1,1,1,Returned
ORD106115,CUST10120,56,Tier-3,Gujarat,Accessories,Rs 738,33%,COD,Android App,Partial,11,2,1,0,Returned
ORD100803,CUST10718,343,TIER-1,Haryana,Fashion,"Rs 2,025",9,Prepaid,Desktop,Partial,16,1,1,0,Delivered
ORD106809,CUST11853,291,Tier 2,Tamil Nadu,Health,"1,592",31%,Prepaid,Android App,Vague,18,3,2,0,Delivered
ORD104228,CUST10180,294,tier2,Assam,Fashion,"INR 1,288",30,Prepaid,Android App,Partial,2,2,2,0,Delivered
ORD104331,CUST12272,103,Tier-3,kerala,Beauty,"Rs.1,387",0%,Prepaid,iOS App,,20,2,1,1,Delivered
ORD103077,CUST10419,33,tier1,Bihar,Fashion,"INR 1,474",40%,Prepaid,iOS App,Partial,16,1,0,0,Delivered
ORD103530,CUST12358,3,Tier 3,Karnataka,Home & Kitchen,"2,423",21%,COD,Desktop,Partial,0,2,0,0,Delivered
ORD104697,CUST11070,265,Tier 2,Kerala,Electronics,"6,011",15%,COD,Android App,Partial,0,1,1,0,Delivered
ORD105487,CUST11567,5,tier2,delhi,Beauty,507,30,COD,iOS App,Complete,16,3,0,0,Delivered
ORD103361,CUST10328,334,T1,Odisha,Fashion,"2,293",7%,COD,Mobile Web,Partial,6,1,4,0,Delivered
ORD100702,CUST12580,229,Tier-2,Haryana,Fashion,"2,125",28%,COD,,Partial,14,1,0,0,Delivered
ORD103135,CUST12262,137,T1,Karnataka,Home & Kitchen,"Rs 1,652",19,Prepaid,Android App,Partial,13,2,1,0,Delivered
ORD106725,CUST10721,327,Tier 1,Assam,Home & Kitchen,651,42,Prepaid,Android App,Complete,1,1,1,0,Delivered
ORD105134,CUST11693,108,Tier-2,Assam,Home & Kitchen,"Rs 1,167",3%,COD,Desktop,Partial,11,2,0,0,Delivered
ORD103118,CUST10834,192,T1,Telangana,Fashion,"Rs.2,496",17,Prepaid,Android App,Complete,7,2,0,0,Delivered
ORD106567,CUST12329,101,Tier-3,Gujarat,Beauty,"1,506",23,COD,iOS App,Partial,11,3,1,1,Returned
ORD102481,CUST10489,161,Tier 1,Haryana,Home & Kitchen,"4,757",24%,COD,iOS App,Complete,7,2,0,0,Returned
ORD103672,CUST11746,283,T2,Gujarat,Health,"1,608",21,COD,iOS App,Partial,4,1,3,1,Delivered
ORD104069,CUST11334,204,TIER-1,Gujarat,Footwear,"1,755",13%,Prepaid,Desktop,Complete,15,1,1,1,Delivered
ORD104932,CUST11075,318,Tier 3,Gujarat,Home & Kitchen,"INR 4,849",19,Prepaid,Mobile Web,Vague,13,3,3,0,Delivered
ORD105641,CUST12405,283,TIER-2,Haryana,Home & Kitchen,"Rs 2,795",27%,COD,Android App,Complete,5,2,2,0,Delivered
ORD104332,CUST11917,84,T3,Haryana,Fashion,"1,358",31%,Prepaid,Android App,Partial,2,1,0,0,Delivered
ORD105440,CUST10852,125,T2,West Bengal,Home & Kitchen,"Rs 1,109",17,COD,Mobile Web,Complete,20,1,1,1,Returned
ORD102313,CUST10793,308,TIER-1,Bihar,Accessories,"Rs.1,732",2,COD,Android App,,17,1,1,0,Delivered
ORD101964,CUST12235,335,Tier-1,Maharashtra,Beauty,970,39%,COD,Android App,Partial,6,3,6,1,Delivered
ORD102620,CUST11880,184,tier3,Rajasthan,Accessories,Rs 924,53%,COD,Android App,Partial,0,2,1,1,Returned
ORD106269,CUST12365,258,TIER-3,Odisha,Fashion,"1,351",48,Prepaid,Desktop,Partial,5,3,1,0,Delivered
ORD106133,CUST11323,184,tier1,Tamil Nadu,Footwear,"2,192",23,COD,iOS App,Complete,16,1,1,0,Delivered
ORD100581,CUST11226,89,Tier-1,  Uttar Pradesh ,Home & Kitchen,"4,128",17,Prepaid,iOS App,Complete,23,3,1,0,Delivered
ORD104927,CUST11068,30,Tier 3,Gujarat,Fashion,"Rs 1,043",7%,COD,Desktop,Partial,9,1,1,1,Returned
ORD100345,CUST12440,233,Tier 3,Delhi,Footwear,"INR 3,124",19,COD,Android App,Complete,10,2,1,1,Returned
ORD107052,CUST12317,24,Tier-3,  Odisha ,Fashion,"1,053",43,COD,Android App,Complete,17,2,0,0,Delivered
ORD102285,CUST12273,321,T3,Delhi,Home & Kitchen,"Rs 1,553",46,COD,Android App,Vague,8,3,2,0,Delivered
ORD100130,CUST11458,91,tier2,West Bengal,Electronics,"14,510",9,COD,Mobile Web,Complete,22,1,0,0,Delivered
ORD103383,CUST10316,350,Tier 1,Assam,Accessories,"1,209",6,Prepaid,iOS App,Complete,16,3,4,0,Delivered
ORD105396,CUST11249,123,Tier 1,Telangana,Footwear,"2,064",39,COD,Android App,Complete,4,2,0,0,Delivered
ORD103565,CUST11739,332,TIER-2,jharkhand,Electronics,"8,848",11%,Prepaid,iOS App,Complete,2,3,1,1,Delivered
ORD106590,CUST12222,115,Tier 3,DELHI,Fashion,"1,016",26,COD,Android App,Complete,10,1,0,0,Returned
ORD102764,CUST10677,93,Tier 1,gujarat,Home & Kitchen,"INR 2,387",33,COD,Android App,Complete,15,3,0,0,Delivered
ORD106787,CUST10528,148,tier3,Punjab,Fashion,"INR 2,820",31,Prepaid,Android App,Vague,2,2,0,0,Delivered
ORD106793,CUST11350,34,tier3,KERALA,Home & Kitchen,"Rs 2,311",45,COD,iOS App,Vague,20,1,0,0,Returned
ORD107036,CUST12248,83,T2,Rajasthan,Electronics,"9,406",21%,COD,Android App,Complete,15,1,0,0,Returned
ORD104715,CUST10583,119,TIER-1,Andhra Pradesh,Home & Kitchen,"3,230",17,Prepaid,Desktop,Complete,17,1,3,0,Delivered
ORD102886,CUST10222,142,TIER-1,Odisha,Beauty,"1,276",49,Prepaid,iOS App,Complete,14,1,0,0,Delivered
ORD106041,CUST11240,83,Tier-1,Uttar Pradesh,Footwear,"1,181",0%,COD,Android App,Complete,2,1,0,0,Delivered
ORD107142,CUST10876,56,TIER-1,Karnataka,Home & Kitchen,729,35%,COD,iOS App,Complete,6,3,2,0,Delivered
ORD100631,CUST11567,360,Tier-2,Delhi,Home & Kitchen,"Rs.1,565",35%,COD,Android App,Complete,2,2,3,1,Delivered
ORD104614,CUST11578,76,T1,Andhra Pradesh,Accessories,"1,442",39,COD,iOS App,Complete,11,3,0,0,Delivered
ORD100782,CUST10065,61,tier2,Gujarat,Fashion,"2,364",36,COD,Android App,Partial,18,1,0,0,Returned
ORD103368,CUST10139,308,TIER-1,Telangana,Electronics,"3,113",32%,COD,Android App,Partial,13,3,0,0,Delivered
ORD104047,CUST10748,95,tier2,Kerala,Health,"1,460",9,COD,Android App,Complete,15,1,2,2,Delivered
ORD102500,CUST12460,58,tier1,Andhra Pradesh,Fashion,"1,511",29,COD,Android App,Complete,19,2,0,0,Delivered
ORD100320,CUST11032,72,T1,Assam,Accessories,"1,651",39%,Prepaid,Android App,Partial,21,2,1,0,Delivered
ORD105275,CUST12297,127,Tier 1,Jharkhand,Home & Kitchen,"Rs 1,503",27%,Prepaid,iOS App,Complete,10,3,0,0,Delivered
ORD102616,CUST10622,273,tier3,  Tamil Nadu ,Beauty,"1,174",29,COD,Android App,Complete,3,1,4,2,Returned
ORD102149,CUST11734,186,Tier-2,rajasthan,Fashion,"Rs.2,950",37,Prepaid,Android App,Complete,6,1,0,0,Delivered
ORD103481,CUST10456,154,tier3,Karnataka,Home & Kitchen,"1,224",51%,COD,Mobile Web,Complete,5,1,1,0,Delivered
ORD106288,CUST10009,344,TIER-3,HARYANA,Fashion,"1,998",39%,COD,Mobile Web,Partial,9,1,4,2,Returned
ORD105571,CUST12407,148,Tier 2,WEST BENGAL,Fashion,"INR 2,671",37%,COD,iOS App,Partial,15,1,1,1,Returned
ORD104555,CUST10633,273,tier3,West Bengal,Footwear,"Rs 1,319",27,Prepaid,Android App,Complete,18,2,0,0,Delivered
ORD100433,CUST12119,84,Tier 1,Gujarat,Fashion,729,36%,COD,Mobile Web,Complete,21,1,2,0,Delivered
ORD105386,CUST10284,248,TIER-1,Maharashtra,Electronics,"6,991",8%,COD,Mobile Web,Complete,11,2,0,0,Returned
ORD106415,CUST11300,205,Tier-1,Karnataka,Fashion,"2,841",23%,Prepaid,Android App,Complete,10,1,2,1,Returned
ORD104902,CUST10757,301,Tier-3,Gujarat,Footwear,"Rs 2,949",25,COD,Android App,Complete,9,2,1,0,Returned
ORD105207,CUST10931,287,T1,West Bengal,Footwear,"INR 2,448",22%,COD,iOS App,Complete,17,3,1,0,Delivered
ORD104964,CUST12016,255,Tier 2,Jharkhand,Accessories,491,23,COD,Mobile Web,Complete,20,1,1,0,Delivered
ORD106920,CUST11342,357,tier1,Karnataka,Health,INR 768,20%,COD,Mobile Web,Complete,0,1,0,0,Delivered
ORD103205,CUST11715,360,tier3,Bihar,Footwear,"Rs 2,840",17,Prepaid,Desktop,,4,1,3,0,Delivered
ORD106844,CUST11272,176,T2,Maharashtra,Home & Kitchen,"Rs.3,643",32,COD,Android App,,9,2,3,2,Delivered
ORD102134,CUST10067,123,T2,West Bengal,Health,"2,362",33,Prepaid,Android App,Complete,23,2,2,1,Delivered
ORD104186,CUST11645,337,Tier-2,Bihar,Electronics,"Rs.14,262",47,Prepaid,Android App,Complete,14,1,7,0,Delivered
ORD103109,CUST11449,288,TIER-3,Uttar Pradesh,Fashion,"1,503",7,COD,Android App,Complete,19,1,1,1,Returned
ORD102820,CUST10643,10,T2,Haryana,Fashion,"1,663",20%,COD,Mobile Web,,17,2,0,0,Returned
ORD103502,CUST11658,264,Tier-1,Odisha,Fashion,"1,417",12,Prepaid,Android App,Partial,4,3,2,0,Delivered
ORD102913,CUST11180,320,Tier 1,Uttar Pradesh,Footwear,"2,421",45,Prepaid,Android App,Complete,4,2,1,0,Delivered
ORD104671,CUST10641,259,T2,Telangana,Fashion,"2,418",15,COD,Android App,Partial,18,1,1,0,Delivered
ORD106006,CUST11492,41,Tier-1,Delhi,Footwear,"2,043",4,COD,Android App,Partial,17,3,0,0,Delivered
ORD105877,CUST11127,309,Tier-3,Assam,Footwear,"Rs 3,085",2,Prepaid,iOS App,,20,1,3,3,Delivered
ORD105335,CUST11823,28,TIER-2,Telangana,Fashion,"Rs.1,221",0%,COD,Mobile Web,Complete,20,1,0,0,Delivered
ORD105085,CUST11089,34,T1,Madhya Pradesh,Footwear,"2,439",17,COD,iOS App,Complete,7,1,0,0,Returned
ORD106109,CUST11396,144,Tier 1,Rajasthan,Electronics,"9,840",15,COD,iOS App,Partial,10,2,2,0,Delivered
ORD102529,CUST12553,25,Tier 1,Jharkhand,Health,"1,935",6,COD,iOS App,Complete,14,2,0,0,Delivered
ORD103283,CUST10765,117,Tier 1,Bihar,Beauty,842,34,Prepaid,Desktop,Partial,16,3,0,0,Delivered
ORD102063,CUST10012,226,TIER-2,Madhya Pradesh,Electronics,"9,815",7%,Prepaid,Android App,,1,1,2,0,Delivered
ORD101087,CUST12074,138,TIER-1,Karnataka,Beauty,795,34%,COD,Android App,Complete,0,2,2,0,Delivered
ORD105748,CUST10444,164,Tier-1,rajasthan,Fashion,512,1%,Prepaid,Desktop,Complete,3,1,1,0,Delivered
ORD100816,CUST12002,41,tier2,Haryana,Beauty,"1,485",38,COD,Android App,Partial,11,3,1,0,Returned
ORD101433,CUST11251,254,T1,west bengal,Home & Kitchen,"INR 3,310",8%,Prepaid,Android App,Vague,18,1,2,2,Delivered
ORD103549,CUST10321,302,tier2,west bengal,Accessories,"1,143",0%,COD,Android App,Complete,15,1,4,1,Delivered
ORD105901,CUST10903,50,Tier-1,Telangana,Fashion,"Rs.2,128",35,Prepaid,Android App,Complete,22,1,1,0,Delivered
ORD102499,CUST10829,133,Tier-1,Jharkhand,Home & Kitchen,"2,595",27%,COD,iOS App,Partial,2,1,1,0,Returned
ORD106815,CUST12165,10,TIER-1,rajasthan,Beauty,"Rs 1,476",0,COD,Android App,Complete,8,2,0,0,Delivered
ORD100516,CUST11924,106,T1,Maharashtra,Electronics,"10,381",5,COD,Desktop,Complete,15,1,1,0,Delivered
ORD100635,CUST10623,359,TIER-3,Punjab,Accessories,696,30%,COD,Android App,Complete,23,3,3,2,Delivered
ORD100482,CUST11507,252,Tier 3,  Jharkhand ,Fashion,"2,216",54,COD,Desktop,Vague,12,1,1,0,Returned
ORD105640,CUST10064,283,T2,Haryana,Fashion,Rs 515,32,COD,,Complete,9,1,2,0,Delivered
ORD104893,CUST11934,67,tier2,Kerala,Fashion,"2,043",5,Prepaid,Android App,Vague,10,2,1,0,Delivered
ORD105519,CUST12373,61,Tier 3,Andhra Pradesh,Fashion,"1,079",23%,COD,Android App,,23,1,1,1,Returned
ORD106168,CUST12073,150,tier2,Delhi,Fashion,"INR 2,488",29,COD,Mobile Web,Complete,4,3,2,0,Returned
ORD105034,CUST11590,47,TIER-2,TELANGANA,Footwear,"2,087",37,COD,Desktop,Complete,5,2,0,0,Delivered
ORD105706,CUST10250,123,tier1,Haryana,Home & Kitchen,971,8,Prepaid,Android App,Complete,6,3,3,0,Delivered
ORD101621,CUST10953,145,Tier-1,Andhra Pradesh,Accessories,"1,025",14%,Prepaid,Android App,Partial,2,3,1,1,Delivered
ORD105970,CUST10919,308,TIER-3,Andhra Pradesh,Fashion,"Rs 2,783",36,COD,Android App,,11,1,3,0,Delivered
ORD100477,CUST12218,220,tier2,Assam,Accessories,"1,668",31,COD,Desktop,Complete,4,1,4,0,Delivered
ORD105505,CUST11266,350,Tier 3,West Bengal,Fashion,"2,183",18%,Prepaid,Android App,Complete,18,1,0,0,Delivered
ORD105767,CUST10521,310,T3,Haryana,Fashion,"1,350",9,COD,iOS App,Vague,14,2,3,0,Delivered
ORD104458,CUST11245,53,TIER-1,Madhya Pradesh,Footwear,"1,917",9,Prepaid,iOS App,Partial,3,2,2,0,Delivered
ORD106570,CUST11861,252,tier1,west bengal,Beauty,"1,535",6,COD,Android App,Complete,18,1,1,0,Delivered
ORD101543,CUST11928,70,T3,Telangana,Electronics,"Rs 13,630",14,COD,Mobile Web,Complete,5,3,1,0,Returned
ORD105826,CUST11142,189,TIER-2,Kerala,Fashion,"1,707",39%,Prepaid,Android App,Partial,22,2,0,0,Delivered
ORD105685,CUST11890,248,TIER-3,Tamil Nadu,Accessories,436,23,COD,Android App,Partial,7,2,4,3,Returned
ORD102054,CUST11315,251,Tier 1,Delhi,Fashion,659,12,COD,Android App,Complete,4,1,2,0,Delivered
ORD103537,CUST10985,308,Tier-1,Haryana,Electronics,"Rs 7,910",11,COD,Android App,Complete,23,3,4,0,Delivered
ORD106671,CUST10830,332,TIER-3,Haryana,Fashion,"Rs 2,242",0%,COD,Android App,Partial,12,1,2,0,Returned
ORD102741,CUST10388,363,Tier 3,Odisha,Fashion,Rs.623,33,COD,Android App,Vague,22,3,0,0,Returned
ORD101671,CUST10247,308,T2,Andhra Pradesh,Accessories,"1,277",11,Prepaid,Mobile Web,Complete,12,2,4,1,Delivered
ORD104770,CUST10002,56,T1,Gujarat,Accessories,Rs 707,28%,COD,Android App,Complete,1,3,0,0,Delivered
ORD103858,CUST10099,18,Tier 2,Andhra Pradesh,Electronics,"13,196",13%,COD,Android App,Complete,7,1,0,0,Returned
ORD101395,CUST10990,33,T1,andhra pradesh,Electronics,"14,727",15%,COD,Android App,Complete,12,1,0,0,Delivered
ORD106510,CUST11949,140,TIER-3,west bengal,Accessories,"1,510",11%,COD,Android App,Partial,19,1,0,0,Delivered
ORD105433,CUST11017,186,TIER-1,Madhya Pradesh,Electronics,"Rs.14,965",18,Prepaid,Desktop,Partial,8,2,2,0,Delivered
ORD103032,CUST11887,237,tier1,jharkhand,Footwear,"1,829",13,Prepaid,Android App,Vague,10,1,3,0,Delivered
ORD100391,CUST12076,21,Tier-3,maharashtra,Accessories,Rs 846,42,COD,Desktop,Vague,17,3,0,0,Delivered
ORD102108,CUST10109,231,Tier-3,DELHI,Home & Kitchen,"INR 4,045",23,COD,Mobile Web,Vague,2,1,2,0,Returned
ORD103088,CUST10408,5,TIER-3,Assam,Home & Kitchen,"3,885",14,COD,Android App,Complete,11,1,0,0,Delivered
ORD106778,CUST11924,80,Tier 1,Maharashtra,Home & Kitchen,"4,505",18%,COD,Android App,Complete,7,1,0,0,Delivered
ORD105735,CUST10260,139,T1,Bihar,Home & Kitchen,"Rs.1,795",40,Prepaid,Desktop,,1,1,2,0,Delivered
ORD104551,CUST10054,236,tier2,Jharkhand,Fashion,"1,126",12,COD,Android App,Complete,13,2,6,0,Delivered
ORD103568,CUST11958,294,Tier-1,Jharkhand,Beauty,551,18,COD,Android App,Complete,14,1,4,0,Delivered
ORD106334,CUST12502,232,Tier-2,  West Bengal ,Health,"Rs 2,341",19,COD,iOS App,Partial,5,3,2,0,Delivered
ORD104846,CUST12391,158,Tier-1,ASSAM,Fashion,"INR 2,024",8%,COD,Android App,Vague,18,1,1,0,Delivered
ORD102232,CUST11494,185,tier2,UTTAR PRADESH,Footwear,"Rs 1,666",30,Prepaid,Android App,Complete,3,2,1,1,Delivered
ORD100212,CUST11137,354,Tier 3,  Rajasthan ,Beauty,"INR 1,259",24,COD,Mobile Web,Complete,16,3,2,2,Delivered
ORD107072,CUST10287,89,tier2,West Bengal,Fashion,"Rs 2,903",36%,COD,iOS App,Partial,10,2,0,0,Delivered
ORD104051,CUST11653,131,Tier 1,Tamil Nadu,Fashion,"2,670",18,COD,Android App,Complete,17,3,0,0,Delivered
ORD102129,CUST10025,196,Tier 2,gujarat,Fashion,"2,224",19%,Prepaid,Android App,Partial,19,1,2,1,Delivered
ORD101429,CUST10909,132,TIER-1,Gujarat,Home & Kitchen,"2,764",36%,COD,iOS App,Complete,4,1,1,0,Delivered
ORD102749,CUST12424,256,Tier-3,Rajasthan,Home & Kitchen,822,47%,COD,Android App,Complete,19,2,1,1,Returned
ORD105536,CUST11648,172,Tier-1,Punjab,Footwear,"1,673",24,Prepaid,Desktop,,2,2,2,1,Delivered
ORD104166,CUST10808,166,Tier 2,Tamil Nadu,Beauty,Rs.583,27,Prepaid,Android App,Complete,21,1,1,0,Delivered
ORD101521,CUST10313,186,tier1,Odisha,Health,783,28%,COD,Android App,Complete,11,2,4,0,Delivered
ORD103901,CUST11793,214,TIER-3,Odisha,Footwear,"2,268",7,COD,Android App,Partial,12,2,2,1,Delivered
ORD106264,CUST10356,208,tier1,Jharkhand,Home & Kitchen,"2,448",9,COD,Android App,Complete,21,1,4,1,Delivered
ORD105361,CUST10538,221,T2,HARYANA,Accessories,"1,798",0%,COD,iOS App,,5,1,1,0,Delivered
ORD100670,CUST11715,185,Tier 3,bihar,Footwear,787,21%,COD,Desktop,Vague,20,1,0,0,Delivered
ORD100796,CUST12452,140,Tier-1,Uttar Pradesh,Accessories,"1,370",26%,COD,Mobile Web,Complete,20,3,0,0,Delivered
ORD105696,CUST11158,65,Tier-1,jharkhand,Footwear,"Rs.1,253",4,COD,Android App,Partial,12,1,0,0,Delivered
ORD103024,CUST11963,194,Tier 2,Madhya Pradesh,Electronics,"INR 14,483",41,COD,Android App,Complete,12,3,2,0,Delivered
ORD107121,CUST11422,240,TIER-2,Madhya Pradesh,Fashion,"1,692",24%,COD,Android App,Partial,5,3,0,0,Returned
ORD107143,CUST12507,287,T2,TAMIL NADU,Footwear,"Rs 1,061",33,COD,Desktop,,12,1,2,2,Returned
ORD104646,CUST12082,17,T3,Jharkhand,Footwear,"2,448",21%,Prepaid,Mobile Web,Partial,3,3,0,0,Delivered
ORD102641,CUST10622,84,TIER-3,tamil nadu,Electronics,"13,868",47%,COD,Desktop,Partial,5,2,0,0,Returned
ORD101981,CUST11517,104,Tier-2,Bihar,Fashion,728,14%,COD,Android App,Complete,20,3,0,0,Delivered
ORD107153,CUST12386,154,TIER-2,Jharkhand,Footwear,"Rs.1,688",19,COD,Desktop,Complete,20,2,0,0,Delivered
ORD104678,CUST11995,112,T3,madhya pradesh,Accessories,572,27%,COD,Android App,Vague,19,1,3,1,Returned
ORD104334,CUST11618,29,Tier-1,Odisha,Fashion,635,32,COD,Android App,Complete,8,1,0,0,Delivered
ORD101840,CUST10921,119,tier1,Haryana,Fashion,"Rs 1,485",20,COD,Android App,Complete,21,3,0,0,Delivered
ORD101151,CUST10801,49,Tier 1,West Bengal,Home & Kitchen,"2,872",52,Prepaid,Android App,Complete,2,1,0,0,Delivered
ORD102314,CUST10739,5,T1,Madhya Pradesh,Electronics,"Rs 3,781",40%,COD,iOS App,Complete,9,1,0,0,Delivered
ORD101415,CUST10123,147,T1,TELANGANA,Beauty,"1,253",31,Prepaid,Android App,Partial,20,2,0,0,Delivered
ORD104486,CUST11162,302,T1,Madhya Pradesh,Electronics,"INR 3,414",22%,Prepaid,Desktop,Complete,1,2,2,0,Delivered
ORD104704,CUST12256,66,Tier-2,Jharkhand,Home & Kitchen,"Rs.1,055",31,COD,Android App,Vague,1,3,0,0,Returned
ORD100761,CUST11254,26,Tier 2,Assam,Footwear,"INR 1,118",0%,COD,Desktop,,4,1,0,0,Returned
ORD101610,CUST12478,125,Tier-2,telangana,Fashion,807,28,COD,Android App,Complete,10,1,0,0,Delivered
ORD104360,CUST10508,213,Tier 3,Odisha,Health,"Rs.1,374",5,COD,Android App,Partial,1,1,1,0,Returned
ORD102989,CUST12132,195,Tier 2,Jharkhand,Accessories,"Rs 1,179",9,COD,Android App,Partial,4,3,1,1,Delivered
ORD100327,CUST11980,336,tier3,Haryana,Fashion,709,0%,COD,Android App,Complete,18,1,3,3,Delivered
ORD102998,CUST11954,327,T2,Telangana,Fashion,"2,768",35,COD,Android App,Partial,17,1,1,0,Returned
ORD101606,CUST12341,301,T3,West Bengal,Beauty,"1,075",16%,COD,Android App,Vague,22,3,2,2,Returned
ORD100519,CUST11827,104,T2,Gujarat,Home & Kitchen,"3,886",20,Prepaid,Mobile Web,Partial,14,2,2,0,Delivered
ORD104432,CUST10111,50,TIER-1,Kerala,Footwear,810,3%,Prepaid,Android App,Complete,18,1,0,0,Delivered
ORD106242,CUST12358,250,tier3,Karnataka,Health,966,32%,COD,Android App,Partial,4,1,4,1,Delivered
ORD102558,CUST11760,67,T1,punjab,Electronics,"Rs.9,648",12%,COD,Mobile Web,Vague,18,3,1,0,Delivered
ORD106717,CUST10150,288,Tier-1,Rajasthan,Fashion,"2,927",25,Prepaid,Android App,Vague,22,1,2,0,Delivered
ORD105871,CUST12079,136,Tier-3,Karnataka,Footwear,"3,331",6,COD,iOS App,,16,1,1,0,Returned
ORD101240,CUST10106,146,Tier 1,Punjab,Health,"INR 1,195",13%,COD,Android App,Complete,16,2,1,0,Delivered
ORD100270,CUST11268,1,tier1,Kerala,Beauty,"1,197",10,Prepaid,Android App,Partial,1,1,0,0,Delivered
ORD106339,CUST11523,55,T1,Uttar Pradesh,Home & Kitchen,"INR 2,484",29,COD,Android App,Complete,12,2,0,0,Delivered
ORD103167,CUST10214,171,T1,Telangana,Fashion,"1,025",6%,COD,iOS App,Complete,19,1,3,0,Delivered
ORD107115,CUST11744,288,TIER-2,Odisha,Fashion,"1,092",41,Prepaid,Android App,Partial,23,1,3,0,Returned
ORD103428,CUST11452,304,tier3,Tamil Nadu,Beauty,Rs 665,3%,COD,Android App,Partial,10,2,4,2,Returned
ORD103522,CUST11727,265,Tier-3,ODISHA,Fashion,INR 726,25,COD,iOS App,Partial,7,1,5,2,Delivered
ORD100904,CUST11218,113,tier1,Assam,Accessories,"1,169",0,Prepaid,Android App,,11,2,2,0,Delivered
ORD100446,CUST10131,353,T1,Telangana,Electronics,"6,928",15,Prepaid,iOS App,Complete,10,3,4,0,Delivered
ORD102928,CUST10759,192,TIER-1,Maharashtra,Electronics,"12,548",13%,COD,Desktop,Complete,14,3,3,0,Delivered
ORD101367,CUST10542,332,T1,Assam,Electronics,"10,844",8%,Prepaid,Android App,Complete,18,2,3,0,Delivered
ORD103287,CUST11105,314,TIER-2,Delhi,Fashion,940,23,COD,Android App,Complete,1,2,3,1,Returned
